YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2024,9,26,21,-999,-999,-999,-999,-999,15.14,30.65,3.6
2024,9,26,22,-999,-999,-999,-999,-999,15.69,30.19,4.5
2024,9,26,23,-999,-999,-999,-999,-999,16.42,29.47,4.59
2024,9,27,0,-999,-999,-999,-999,-999,16.97,28.76,4.44
2024,9,27,1,-999,-999,-999,-999,-999,17.33,28.12,4.03
2024,9,27,2,-999,-999,-999,-999,-999,17.64,27.56,3.58
2024,9,27,3,-999,-999,-999,-999,-999,17.82,27.16,3.41
2024,9,27,4,-999,-999,-999,-999,-999,18.07,26.87,3.32
2024,9,27,5,-999,-999,-999,-999,-999,18.25,26.54,3.32
2024,9,27,6,-999,-999,-999,-999,-999,18.43,26.68,3.7
2024,9,27,7,-999,-999,-999,-999,-999,18.43,28.58,4.48
2024,9,27,8,-999,-999,-999,-999,-999,18.19,31.65,4.73
2024,9,27,9,-999,-999,-999,-999,-999,17.7,34.2,4.23
2024,9,27,10,-999,-999,-999,-999,-999,17.03,36.15,3.42
2024,9,27,11,-999,-999,-999,-999,-999,16.3,37.42,2.59
2024,9,27,12,-999,-999,-999,-999,-999,15.62,38.34,1.93
2024,9,27,13,-999,-999,-999,-999,-999,15.01,38.82,1.56
2024,9,27,14,-999,-999,-999,-999,-999,14.47,38.79,1.41
2024,9,27,15,-999,-999,-999,-999,-999,13.92,38.37,1.56
2024,9,27,16,-999,-999,-999,-999,-999,13.55,37.37,1.83
2024,9,27,17,-999,-999,-999,-999,-999,15.32,35.11,1.52
2024,9,27,18,-999,-999,-999,-999,-999,15.5,32.55,2.01
2024,9,27,19,-999,-999,-999,-999,-999,15.2,31.53,2.18
2024,9,27,20,-999,-999,-999,-999,-999,15.01,30.7,2.19
2024,9,27,21,-999,-999,-999,-999,-999,14.95,29.86,2.2
2024,9,27,22,-999,-999,-999,-999,-999,14.89,29.15,2.28
2024,9,27,23,-999,-999,-999,-999,-999,14.83,28.48,2.44
2024,9,28,0,-999,-999,-999,-999,-999,14.83,27.98,2.6
2024,9,28,1,-999,-999,-999,-999,-999,14.83,27.46,2.7
2024,9,28,2,-999,-999,-999,-999,-999,14.89,27.02,2.7
2024,9,28,3,-999,-999,-999,-999,-999,14.95,26.66,2.75
2024,9,28,4,-999,-999,-999,-999,-999,15.08,26.37,2.7
2024,9,28,5,-999,-999,-999,-999,-999,15.2,25.99,2.65
2024,9,28,6,-999,-999,-999,-999,-999,15.44,26.29,3.28
2024,9,28,7,-999,-999,-999,-999,-999,15.87,28.4,3.44
2024,9,28,8,-999,-999,-999,-999,-999,15.75,31.74,3.33
2024,9,28,9,-999,-999,-999,-999,-999,14.83,34.33,2.03
2024,9,28,10,-999,-999,-999,-999,-999,14.47,35.76,1.28
2024,9,28,11,-999,-999,-999,-999,-999,14.47,36.56,2
2024,9,28,12,-999,-999,-999,-999,-999,14.53,36.75,2.35
2024,9,28,13,-999,-999,-999,-999,-999,14.65,36.61,2.11
2024,9,28,14,-999,-999,-999,-999,-999,14.71,36.47,1.68
2024,9,28,15,-999,-999,-999,-999,-999,14.59,36.21,1.22
2024,9,28,16,-999,-999,-999,-999,-999,14.47,35.42,0.75
2024,9,28,17,-999,-999,-999,-999,-999,15.38,34.19,0.37
2024,9,28,18,-999,-999,-999,-999,-999,17.52,32.96,0.27
2024,9,28,19,-999,-999,-999,-999,-999,16.42,32.38,0.5
2024,9,28,20,-999,-999,-999,-999,-999,16.05,31.64,0.77
2024,9,28,21,-999,-999,-999,-999,-999,15.87,30.82,1.06
2024,9,28,22,-999,-999,-999,-999,-999,15.32,29.78,1.55
2024,9,28,23,-999,-999,-999,-999,-999,15.08,28.9,1.9
2024,9,29,0,-999,-999,-999,-999,-999,15.01,28.23,2.1
2024,9,29,1,-999,-999,-999,-999,-999,15.01,27.77,2.18
2024,9,29,2,-999,-999,-999,-999,-999,15.14,27.31,2.24
2024,9,29,3,-999,-999,-999,-999,-999,15.14,26.95,2.27
2024,9,29,4,-999,-999,-999,-999,-999,15.14,26.64,2.21
2024,9,29,5,-999,-999,-999,-999,-999,15.08,26.3,2.08
2024,9,29,6,-999,-999,-999,-999,-999,15.14,26.91,2.22
2024,9,29,7,-999,-999,-999,-999,-999,15.14,29.33,2.43
2024,9,29,8,-999,-999,-999,-999,-999,14.65,32.69,1.16
2024,9,29,9,-999,-999,-999,-999,-999,14.34,34.3,0.32
2024,9,29,10,-999,-999,-999,-999,-999,13.73,35.77,0.68
2024,9,29,11,-999,-999,-999,-999,-999,13.12,36.84,1.09
2024,9,29,12,-999,-999,-999,-999,-999,12.63,37.68,1.41
2024,9,29,13,-999,-999,-999,-999,-999,12.27,38.06,1.61
2024,9,29,14,-999,-999,-999,-999,-999,11.9,38.05,1.63
2024,9,29,15,-999,-999,-999,-999,-999,11.66,37.55,1.57
2024,9,29,16,-999,-999,-999,-999,-999,11.54,36.63,1.42
2024,9,29,17,-999,-999,-999,-999,-999,13.18,34.89,0.89
2024,9,29,18,-999,-999,-999,-999,-999,12.82,33.9,0.54
2024,9,29,19,-999,-999,-999,-999,-999,12.7,33.58,0.13
2024,9,29,20,-999,-999,-999,-999,-999,12.76,32.85,0.16
2024,9,29,21,-999,-999,-999,-999,-999,12.57,32.15,0.29
2024,9,29,22,-999,-999,-999,-999,-999,12.45,31.26,0.44
2024,9,29,23,-999,-999,-999,-999,-999,12.39,30.4,0.65
2024,9,30,0,-999,-999,-999,-999,-999,12.33,29.56,0.8
2024,9,30,1,-999,-999,-999,-999,-999,12.27,28.83,0.92
2024,9,30,2,-999,-999,-999,-999,-999,12.33,28,1.13
2024,9,30,3,-999,-999,-999,-999,-999,12.21,27.11,1.38
2024,9,30,4,-999,-999,-999,-999,-999,12.08,26.42,1.58
2024,9,30,5,-999,-999,-999,-999,-999,11.96,25.83,1.76
2024,9,30,6,-999,-999,-999,-999,-999,12.15,25.9,1.75
2024,9,30,7,-999,-999,-999,-999,-999,11.9,28.36,2.4
2024,9,30,8,-999,-999,-999,-999,-999,11.84,31.61,2.65
2024,9,30,9,-999,-999,-999,-999,-999,11.54,34.89,3.48
2024,9,30,10,-999,-999,-999,-999,-999,11.35,36.55,3.52
2024,9,30,11,-999,-999,-999,-999,-999,11.23,37.73,3.85
2024,9,30,12,-999,-999,-999,-999,-999,11.29,38.4,4.39
2024,9,30,13,-999,-999,-999,-999,-999,11.41,38.63,4.72
2024,9,30,14,-999,-999,-999,-999,-999,11.6,38.55,4.65
2024,9,30,15,-999,-999,-999,-999,-999,11.9,38.14,4.29
2024,9,30,16,-999,-999,-999,-999,-999,12.39,37.18,3.39
2024,9,30,17,-999,-999,-999,-999,-999,14.16,34.49,2.17
2024,9,30,18,-999,-999,-999,-999,-999,13.85,32.31,2.46
2024,9,30,19,-999,-999,-999,-999,-999,13.61,31.4,2.56
2024,9,30,20,-999,-999,-999,-999,-999,13.31,30.58,2.69
2024,9,30,21,-999,-999,-999,-999,-999,13.06,29.86,2.8
2024,9,30,22,-999,-999,-999,-999,-999,12.94,29.12,2.86
2024,9,30,23,-999,-999,-999,-999,-999,12.88,28.48,2.86
2024,10,1,0,-999,-999,-999,-999,-999,12.88,27.81,2.76
2024,10,1,1,-999,-999,-999,-999,-999,12.82,27.18,2.61
2024,10,1,2,-999,-999,-999,-999,-999,12.88,26.66,2.44
2024,10,1,3,-999,-999,-999,-999,-999,12.94,26.18,2.31
2024,10,1,4,-999,-999,-999,-999,-999,12.94,25.85,2.23
2024,10,1,5,-999,-999,-999,-999,-999,13,25.57,2.18
2024,10,1,6,-999,-999,-999,-999,-999,13.12,26.07,2.21
2024,10,1,7,-999,-999,-999,-999,-999,13.24,28.37,2.99
2024,10,1,8,-999,-999,-999,-999,-999,13.31,31.81,3.1
2024,10,1,9,-999,-999,-999,-999,-999,13.06,35.19,3.59
2024,10,1,10,-999,-999,-999,-999,-999,12.88,37.09,3.24
2024,10,1,11,-999,-999,-999,-999,-999,12.57,38.57,3.02
2024,10,1,12,-999,-999,-999,-999,-999,12.27,39.71,3
2024,10,1,13,-999,-999,-999,-999,-999,11.84,40.35,3.07
2024,10,1,14,-999,-999,-999,-999,-999,11.47,40.47,3.22
2024,10,1,15,-999,-999,-999,-999,-999,11.05,40.01,3.34
2024,10,1,16,-999,-999,-999,-999,-999,10.99,38.83,3.09
2024,10,1,17,-999,-999,-999,-999,-999,13.31,35.4,2.04
2024,10,1,18,-999,-999,-999,-999,-999,12.76,33.3,2.18
2024,10,1,19,-999,-999,-999,-999,-999,12.45,32.51,2.15
2024,10,1,20,-999,-999,-999,-999,-999,12.21,31.68,2.2
2024,10,1,21,-999,-999,-999,-999,-999,12.08,30.66,2.3
2024,10,1,22,-999,-999,-999,-999,-999,11.96,29.79,2.35
2024,10,1,23,-999,-999,-999,-999,-999,11.84,28.99,2.27
2024,10,2,0,-999,-999,-999,-999,-999,11.72,28.32,2.06
2024,10,2,1,-999,-999,-999,-999,-999,11.66,27.69,1.82
2024,10,2,2,-999,-999,-999,-999,-999,11.54,27.28,1.51
2024,10,2,3,-999,-999,-999,-999,-999,11.54,27,1.22
2024,10,2,4,-999,-999,-999,-999,-999,11.47,26.8,0.99
2024,10,2,5,-999,-999,-999,-999,-999,11.47,26.44,0.9
2024,10,2,6,-999,-999,-999,-999,-999,11.78,26.26,1.09
2024,10,2,7,-999,-999,-999,-999,-999,11.9,28.52,1.64
2024,10,2,8,-999,-999,-999,-999,-999,11.66,32,1.33
2024,10,2,9,-999,-999,-999,-999,-999,10.56,35.99,0.61
2024,10,2,10,-999,-999,-999,-999,-999,9.83,37.8,0.95
2024,10,2,11,-999,-999,-999,-999,-999,9.22,39.03,1.42
2024,10,2,12,-999,-999,-999,-999,-999,8.73,39.94,1.79
2024,10,2,13,-999,-999,-999,-999,-999,8.36,40.44,2.06
2024,10,2,14,-999,-999,-999,-999,-999,8.06,40.37,2.31
2024,10,2,15,-999,-999,-999,-999,-999,8,39.71,2.46
2024,10,2,16,-999,-999,-999,-999,-999,8.42,38.41,2.3
2024,10,2,17,-999,-999,-999,-999,-999,10.99,34.94,1.78
2024,10,2,18,-999,-999,-999,-999,-999,10.01,32.81,2.04
2024,10,2,19,-999,-999,-999,-999,-999,9.7,31.68,2.13
2024,10,2,20,-999,-999,-999,-999,-999,9.52,30.84,2.08
2024,10,2,21,-999,-999,-999,-999,-999,9.16,30.37,1.87
2024,10,2,22,-999,-999,-999,-999,-999,8.91,29.98,1.52
2024,10,2,23,-999,-999,-999,-999,-999,8.73,29.79,1.06
2024,10,3,0,-999,-999,-999,-999,-999,8.73,29.22,0.57
2024,10,3,1,-999,-999,-999,-999,-999,8.73,28.78,0.51
2024,10,3,2,-999,-999,-999,-999,-999,8.91,28.12,0.73
2024,10,3,3,-999,-999,-999,-999,-999,9.16,27.54,0.8
2024,10,3,4,-999,-999,-999,-999,-999,9.34,26.97,0.75
2024,10,3,5,-999,-999,-999,-999,-999,9.58,26.4,0.76
2024,10,3,6,-999,-999,-999,-999,-999,10.01,26.15,0.84
2024,10,3,7,-999,-999,-999,-999,-999,9.64,27.94,1.09
2024,10,3,8,-999,-999,-999,-999,-999,9.77,30.91,0.61
2024,10,3,9,-999,-999,-999,-999,-999,9.46,35.94,1.31
2024,10,3,10,-999,-999,-999,-999,-999,9.28,38.17,1.75
2024,10,3,11,-999,-999,-999,-999,-999,9.16,39.37,1.75
2024,10,3,12,-999,-999,-999,-999,-999,8.91,40.17,1.73
2024,10,3,13,-999,-999,-999,-999,-999,8.67,40.58,1.73
2024,10,3,14,-999,-999,-999,-999,-999,8.42,40.5,1.87
2024,10,3,15,-999,-999,-999,-999,-999,8.24,39.89,2.06
2024,10,3,16,-999,-999,-999,-999,-999,8.54,38.73,1.95
2024,10,3,17,-999,-999,-999,-999,-999,10.62,35.75,1.41
2024,10,3,18,-999,-999,-999,-999,-999,9.77,34.41,1.33
2024,10,3,19,-999,-999,-999,-999,-999,9.4,33.84,1.14
2024,10,3,20,-999,-999,-999,-999,-999,9.22,33.21,0.79
2024,10,3,21,-999,-999,-999,-999,-999,9.03,32.67,0.34
2024,10,3,22,-999,-999,-999,-999,-999,9.03,31.9,0.05
2024,10,3,23,-999,-999,-999,-999,-999,9.16,31.01,0.39
2024,10,4,0,-999,-999,-999,-999,-999,9.16,30.01,0.68
2024,10,4,1,-999,-999,-999,-999,-999,9.28,28.98,0.95
2024,10,4,2,-999,-999,-999,-999,-999,9.34,28.03,1.13
2024,10,4,3,-999,-999,-999,-999,-999,9.46,27.35,1.24
2024,10,4,4,-999,-999,-999,-999,-999,9.52,26.75,1.32
2024,10,4,5,-999,-999,-999,-999,-999,9.64,26.01,1.38
2024,10,4,6,-999,-999,-999,-999,-999,9.95,25.74,1.41
2024,10,4,7,-999,-999,-999,-999,-999,9.64,28.01,1.77
2024,10,4,8,-999,-999,-999,-999,-999,9.7,30.88,1.51
2024,10,4,9,-999,-999,-999,-999,-999,9.83,35.37,1.1
2024,10,4,10,-999,-999,-999,-999,-999,9.89,37.51,1.08
2024,10,4,11,-999,-999,-999,-999,-999,9.77,38.73,1.33
2024,10,4,12,-999,-999,-999,-999,-999,9.58,39.48,1.51
2024,10,4,13,-999,-999,-999,-999,-999,9.34,39.8,1.59
2024,10,4,14,-999,-999,-999,-999,-999,9.03,39.55,1.44
2024,10,4,15,-999,-999,-999,-999,-999,8.79,38.83,1.12
2024,10,4,16,-999,-999,-999,-999,-999,8.85,37.69,0.8
2024,10,4,17,-999,-999,-999,-999,-999,10.8,35.28,0.81
2024,10,4,18,-999,-999,-999,-999,-999,10.5,32.92,1.41
2024,10,4,19,-999,-999,-999,-999,-999,10.56,31.23,1.92
2024,10,4,20,-999,-999,-999,-999,-999,10.5,29.83,2.22
2024,10,4,21,-999,-999,-999,-999,-999,10.44,28.74,2.37
2024,10,4,22,-999,-999,-999,-999,-999,10.38,27.92,2.44
2024,10,4,23,-999,-999,-999,-999,-999,10.31,27.23,2.48
2024,10,5,0,-999,-999,-999,-999,-999,10.25,26.54,2.53
2024,10,5,1,-999,-999,-999,-999,-999,10.19,25.91,2.57
2024,10,5,2,-999,-999,-999,-999,-999,10.19,25.33,2.58
2024,10,5,3,-999,-999,-999,-999,-999,10.31,24.78,2.56
2024,10,5,4,-999,-999,-999,-999,-999,10.44,24.32,2.51
2024,10,5,5,-999,-999,-999,-999,-999,10.62,23.85,2.45
2024,10,5,6,-999,-999,-999,-999,-999,10.86,24.18,2.25
2024,10,5,7,-999,-999,-999,-999,-999,10.99,26.86,2.97
2024,10,5,8,-999,-999,-999,-999,-999,10.8,30.15,2.24
2024,10,5,9,-999,-999,-999,-999,-999,9.77,34.5,1.79
2024,10,5,10,-999,-999,-999,-999,-999,9.46,36.52,1.51
2024,10,5,11,-999,-999,-999,-999,-999,9.28,37.6,1.53
2024,10,5,12,-999,-999,-999,-999,-999,9.16,38.37,1.63
2024,10,5,13,-999,-999,-999,-999,-999,9.03,38.65,1.69
2024,10,5,14,-999,-999,-999,-999,-999,8.97,38.6,1.58
2024,10,5,15,-999,-999,-999,-999,-999,8.91,38.09,1.37
2024,10,5,16,-999,-999,-999,-999,-999,9.16,36.91,1.18
2024,10,5,17,-999,-999,-999,-999,-999,10.93,34.18,1.11
2024,10,5,18,-999,-999,-999,-999,-999,10.5,32.16,1.69
2024,10,5,19,-999,-999,-999,-999,-999,10.38,31.01,2.07
2024,10,5,20,-999,-999,-999,-999,-999,10.25,30.08,2.26
2024,10,5,21,-999,-999,-999,-999,-999,10.25,29.44,2.24
2024,10,5,22,-999,-999,-999,-999,-999,10.19,29.07,2.05
2024,10,5,23,-999,-999,-999,-999,-999,10.25,28.73,1.78
2024,10,6,0,-999,-999,-999,-999,-999,10.38,28.5,1.47
2024,10,6,1,-999,-999,-999,-999,-999,10.5,28.25,1.35
2024,10,6,2,-999,-999,-999,-999,-999,10.5,27.87,1.36
2024,10,6,3,-999,-999,-999,-999,-999,10.5,27.21,1.38
2024,10,6,4,-999,-999,-999,-999,-999,10.56,26.83,1.32
2024,10,6,5,-999,-999,-999,-999,-999,10.56,26.45,1.23
2024,10,6,6,-999,-999,-999,-999,-999,11.05,26.48,1.21
2024,10,6,7,-999,-999,-999,-999,-999,10.31,28,1.7
2024,10,6,8,-999,-999,-999,-999,-999,10.25,31.43,1.2
2024,10,6,9,-999,-999,-999,-999,-999,10.25,34.13,1.27
2024,10,6,10,-999,-999,-999,-999,-999,10.25,35.44,1.33
2024,10,6,11,-999,-999,-999,-999,-999,10.13,36.62,1.42
2024,10,6,12,-999,-999,-999,-999,-999,10.01,37.34,1.6
2024,10,6,13,-999,-999,-999,-999,-999,9.89,37.7,1.78
2024,10,6,14,-999,-999,-999,-999,-999,9.77,37.48,2.14
2024,10,6,15,-999,-999,-999,-999,-999,9.58,36.75,2.59
2024,10,6,16,-999,-999,-999,-999,-999,9.58,35.52,2.89
2024,10,6,17,-999,-999,-999,-999,-999,10.99,32.76,2.03
2024,10,6,18,-999,-999,-999,-999,-999,11.05,30.28,2.24
2024,10,6,19,-999,-999,-999,-999,-999,10.8,29.32,2.35
2024,10,6,20,-999,-999,-999,-999,-999,10.68,28.43,2.33
2024,10,6,21,-999,-999,-999,-999,-999,10.56,27.74,2.18
2024,10,6,22,-999,-999,-999,-999,-999,10.44,27.25,1.99
2024,10,6,23,-999,-999,-999,-999,-999,10.38,26.84,1.82
2024,10,7,0,-999,-999,-999,-999,-999,10.25,26.48,1.64
2024,10,7,1,-999,-999,-999,-999,-999,10.19,26.19,1.42
2024,10,7,2,-999,-999,-999,-999,-999,10.19,25.79,1.26
2024,10,7,3,-999,-999,-999,-999,-999,10.19,25.37,1.12
2024,10,7,4,-999,-999,-999,-999,-999,10.25,25.03,0.95
2024,10,7,5,-999,-999,-999,-999,-999,10.31,24.77,0.65
2024,10,7,6,-999,-999,-999,-999,-999,10.68,24.84,0.24
2024,10,7,7,-999,-999,-999,-999,-999,10.56,26.33,0.6
2024,10,7,8,-999,-999,-999,-999,-999,10.44,30.24,1.18
2024,10,7,9,-999,-999,-999,-999,-999,10.31,33.51,1.53
2024,10,7,10,-999,-999,-999,-999,-999,10.31,35.15,1.62
2024,10,7,11,-999,-999,-999,-999,-999,10.13,36.37,1.72
2024,10,7,12,-999,-999,-999,-999,-999,9.83,37.24,1.87
2024,10,7,13,-999,-999,-999,-999,-999,9.58,37.65,1.97
2024,10,7,14,-999,-999,-999,-999,-999,9.34,37.48,1.87
2024,10,7,15,-999,-999,-999,-999,-999,8.97,36.59,1.65
2024,10,7,16,-999,-999,-999,-999,-999,8.73,35.2,1.39
2024,10,7,17,-999,-999,-999,-999,-999,10.19,32.63,1.03
2024,10,7,18,-999,-999,-999,-999,-999,9.4,30.99,1.27
2024,10,7,19,-999,-999,-999,-999,-999,9.22,30.01,1.35
2024,10,7,20,-999,-999,-999,-999,-999,8.91,29.36,1.19
2024,10,7,21,-999,-999,-999,-999,-999,8.79,28.93,0.86
2024,10,7,22,-999,-999,-999,-999,-999,8.73,28.49,0.61
2024,10,7,23,-999,-999,-999,-999,-999,8.79,27.93,0.55
2024,10,8,0,-999,-999,-999,-999,-999,8.79,27.15,0.5
2024,10,8,1,-999,-999,-999,-999,-999,8.79,26.8,0.37
2024,10,8,2,-999,-999,-999,-999,-999,8.91,26.41,0.24
2024,10,8,3,-999,-999,-999,-999,-999,9.09,25.87,0.2
2024,10,8,4,-999,-999,-999,-999,-999,9.28,25.15,0.42
2024,10,8,5,-999,-999,-999,-999,-999,9.28,24.4,0.65
2024,10,8,6,-999,-999,-999,-999,-999,9.52,24.13,0.67
2024,10,8,7,-999,-999,-999,-999,-999,9.64,25.8,0.5
2024,10,8,8,-999,-999,-999,-999,-999,9.58,29.1,0.95
2024,10,8,9,-999,-999,-999,-999,-999,9.46,32.08,0.97
2024,10,8,10,-999,-999,-999,-999,-999,9.34,33.73,0.56
2024,10,8,11,-999,-999,-999,-999,-999,9.22,34.87,0.44
2024,10,8,12,-999,-999,-999,-999,-999,9.09,35.69,0.64
2024,10,8,13,-999,-999,-999,-999,-999,9.09,36.23,0.94
2024,10,8,14,-999,-999,-999,-999,-999,9.09,36.25,1.28
2024,10,8,15,-999,-999,-999,-999,-999,8.97,35.76,1.61
2024,10,8,16,-999,-999,-999,-999,-999,8.97,34.73,1.75
2024,10,8,17,-999,-999,-999,-999,-999,10.5,32.37,1.23
2024,10,8,18,-999,-999,-999,-999,-999,9.83,31.08,1.24
2024,10,8,19,-999,-999,-999,-999,-999,9.7,30.27,1.34
2024,10,8,20,-999,-999,-999,-999,-999,9.77,29.25,1.59
2024,10,8,21,-999,-999,-999,-999,-999,9.83,28.12,1.89
2024,10,8,22,-999,-999,-999,-999,-999,9.95,27,2.17
2024,10,8,23,-999,-999,-999,-999,-999,9.89,26.08,2.37
2024,10,9,0,-999,-999,-999,-999,-999,9.83,25.36,2.49
2024,10,9,1,-999,-999,-999,-999,-999,9.83,24.69,2.57
2024,10,9,2,-999,-999,-999,-999,-999,9.77,23.99,2.58
2024,10,9,3,-999,-999,-999,-999,-999,9.77,23.4,2.54
2024,10,9,4,-999,-999,-999,-999,-999,9.83,22.87,2.49
2024,10,9,5,-999,-999,-999,-999,-999,9.83,22.36,2.47
2024,10,9,6,-999,-999,-999,-999,-999,9.83,22.4,2.54
2024,10,9,7,-999,-999,-999,-999,-999,9.89,24.7,3.53
2024,10,9,8,-999,-999,-999,-999,-999,9.77,28.21,3.19
2024,10,9,9,-999,-999,-999,-999,-999,9.03,32.1,3.78
2024,10,9,10,-999,-999,-999,-999,-999,8.73,34.04,3.43
2024,10,9,11,-999,-999,-999,-999,-999,8.36,35.34,3.18
2024,10,9,12,-999,-999,-999,-999,-999,7.93,36.3,3.08
2024,10,9,13,-999,-999,-999,-999,-999,7.63,36.75,3.08
2024,10,9,14,-999,-999,-999,-999,-999,7.45,36.56,3.15
2024,10,9,15,-999,-999,-999,-999,-999,7.39,35.77,3.24
2024,10,9,16,-999,-999,-999,-999,-999,7.57,34.36,3.13
2024,10,9,17,-999,-999,-999,-999,-999,9.34,30.83,2.25
2024,10,9,18,-999,-999,-999,-999,-999,9.16,28.55,2.57
2024,10,9,19,-999,-999,-999,-999,-999,9.03,27.62,2.77
2024,10,9,20,-999,-999,-999,-999,-999,9.03,26.86,2.85
2024,10,9,21,-999,-999,-999,-999,-999,9.16,25.98,2.76
2024,10,9,22,-999,-999,-999,-999,-999,9.28,25.17,2.58
2024,10,9,23,-999,-999,-999,-999,-999,9.34,24.37,2.43
2024,10,10,0,-999,-999,-999,-999,-999,9.4,23.68,2.35
2024,10,10,1,-999,-999,-999,-999,-999,9.46,23.04,2.34
2024,10,10,2,-999,-999,-999,-999,-999,9.52,22.45,2.43
2024,10,10,3,-999,-999,-999,-999,-999,9.58,21.98,2.51
2024,10,10,4,-999,-999,-999,-999,-999,9.64,21.53,2.51
2024,10,10,5,-999,-999,-999,-999,-999,9.7,21.09,2.44
2024,10,10,6,-999,-999,-999,-999,-999,9.77,21.33,2.22
2024,10,10,7,-999,-999,-999,-999,-999,9.77,24.47,2.68
2024,10,10,8,-999,-999,-999,-999,-999,9.58,28.07,2.34
2024,10,10,9,-999,-999,-999,-999,-999,8.42,32.58,3.14
2024,10,10,10,-999,-999,-999,-999,-999,8.12,34.26,2.94
2024,10,10,11,-999,-999,-999,-999,-999,7.93,35.34,2.75
2024,10,10,12,-999,-999,-999,-999,-999,7.75,36.08,2.65
2024,10,10,13,-999,-999,-999,-999,-999,7.69,36.38,2.56
2024,10,10,14,-999,-999,-999,-999,-999,7.75,36.11,2.58
2024,10,10,15,-999,-999,-999,-999,-999,7.81,35.34,2.62
2024,10,10,16,-999,-999,-999,-999,-999,8.06,34.08,2.48
2024,10,10,17,-999,-999,-999,-999,-999,9.58,30.96,1.75
2024,10,10,18,-999,-999,-999,-999,-999,9.22,29.04,2.03
2024,10,10,19,-999,-999,-999,-999,-999,9.22,27.93,2.28
2024,10,10,20,-999,-999,-999,-999,-999,9.16,27.06,2.4
2024,10,10,21,-999,-999,-999,-999,-999,9.09,26.3,2.38
2024,10,10,22,-999,-999,-999,-999,-999,9.03,25.68,2.31
2024,10,10,23,-999,-999,-999,-999,-999,8.97,25.1,2.2
2024,10,11,0,-999,-999,-999,-999,-999,8.91,24.52,2.1
2024,10,11,1,-999,-999,-999,-999,-999,8.79,23.87,2.07
2024,10,11,2,-999,-999,-999,-999,-999,8.67,23.37,2.05
2024,10,11,3,-999,-999,-999,-999,-999,8.54,22.97,2
2024,10,11,4,-999,-999,-999,-999,-999,8.42,22.68,1.91
2024,10,11,5,-999,-999,-999,-999,-999,8.3,22.41,1.8
2024,10,11,6,-999,-999,-999,-999,-999,8.24,22.58,1.6
2024,10,11,7,-999,-999,-999,-999,-999,8.12,25.41,1.65
2024,10,11,8,-999,-999,-999,-999,-999,8,28.69,1.75
2024,10,11,9,-999,-999,-999,-999,-999,7.75,33.37,2.8
2024,10,11,10,-999,-999,-999,-999,-999,7.63,35.11,2.98
2024,10,11,11,-999,-999,-999,-999,-999,7.39,36.21,3.2
2024,10,11,12,-999,-999,-999,-999,-999,7.14,36.92,3.42
2024,10,11,13,-999,-999,-999,-999,-999,6.9,37.25,3.57
2024,10,11,14,-999,-999,-999,-999,-999,6.71,36.98,3.67
2024,10,11,15,-999,-999,-999,-999,-999,6.59,36.26,3.59
2024,10,11,16,-999,-999,-999,-999,-999,6.77,34.83,3.04
2024,10,11,17,-999,-999,-999,-999,-999,8.3,30.69,2.24
2024,10,11,18,-999,-999,-999,-999,-999,7.81,28.43,2.51
2024,10,11,19,-999,-999,-999,-999,-999,7.57,27.26,2.68
2024,10,11,20,-999,-999,-999,-999,-999,7.45,26.25,2.8
2024,10,11,21,-999,-999,-999,-999,-999,7.32,25.41,2.83
2024,10,11,22,-999,-999,-999,-999,-999,7.32,24.62,2.8
2024,10,11,23,-999,-999,-999,-999,-999,7.32,24.01,2.69
2024,10,12,0,-999,-999,-999,-999,-999,7.39,23.47,2.51
2024,10,12,1,-999,-999,-999,-999,-999,7.39,23.23,2.22
2024,10,12,2,-999,-999,-999,-999,-999,7.45,23.03,1.94
2024,10,12,3,-999,-999,-999,-999,-999,7.51,22.9,1.75
2024,10,12,4,-999,-999,-999,-999,-999,7.63,22.69,1.54
2024,10,12,5,-999,-999,-999,-999,-999,7.69,22.59,1.36
2024,10,12,6,-999,-999,-999,-999,-999,7.87,22.56,1.19
2024,10,12,7,-999,-999,-999,-999,-999,8.12,24.71,1.18
2024,10,12,8,-999,-999,-999,-999,-999,8.18,27.63,1.14
2024,10,12,9,-999,-999,-999,-999,-999,7.87,32.51,1.74
2024,10,12,10,-999,-999,-999,-999,-999,7.39,34.55,1.55
2024,10,12,11,-999,-999,-999,-999,-999,7.02,35.71,1.43
2024,10,12,12,-999,-999,-999,-999,-999,6.77,36.4,1.34
2024,10,12,13,-999,-999,-999,-999,-999,6.53,36.75,1.19
2024,10,12,14,-999,-999,-999,-999,-999,6.35,36.62,0.93
2024,10,12,15,-999,-999,-999,-999,-999,6.23,35.99,0.58
2024,10,12,16,-999,-999,-999,-999,-999,6.47,34.72,0.21
2024,10,12,17,-999,-999,-999,-999,-999,7.69,32.43,0.54
2024,10,12,18,-999,-999,-999,-999,-999,7.08,30.41,1.19
2024,10,12,19,-999,-999,-999,-999,-999,7.14,28.9,1.62
2024,10,12,20,-999,-999,-999,-999,-999,7.08,27.6,1.93
2024,10,12,21,-999,-999,-999,-999,-999,6.96,26.4,2.09
2024,10,12,22,-999,-999,-999,-999,-999,6.9,25.5,2.17
